doc_id,chunk_id,chunk_index,idioma,texto_analise,n_chars,n_words,n_tokens_diag,n_tokens_unicos_diag,token_unique_ratio_diag,n_function_words_diag,function_word_ratio_diag,short_token_ratio_diag,idioma_detectado_light,flag_audio_video_filename,flag_generic_filename,flag_timestamp_hhmmss,flag_speaker_label_long,flag_speaker_label_short,flag_date_like,flag_email,flag_phone_br_like,flag_cpf_like,flag_cep_like,flag_url,n_noise_flags,is_too_short,is_too_long,is_low_lexical_diversity,is_high_function_word_ratio,is_mixed_or_unknown_language,has_many_noise_flags,n_problem_flags,quality_bucket
doc_20c080a645217030,doc_20c080a645217030_ch_0035,35,pt,"ue é falando, se referindo ao que a Amazônia pode fazer por nós. Acho que 
é, né? Eu acho que seria mais qual o benefício que a gente pode extrair da natureza pra nós também. A parte ali 
mais moderna que eu vi no vídeo foi ali o final na apresentação ali do hidratante assim, né? Na embalagem assim. 
 
 
 
 
 
Speaker 3 - 42:59
 
 Que mostrou o quê? 
 
 
 
 
 
Speaker 5 - 43:01
 
 Mostrou ele ali na embalagem, né? E mais tipo como é que diz? Tipo uma montagenzinha, assim, de... Ai, não é 
Instagram, é tipo... Ai, não sei te dizer. Não sei te explicar como é que é, mas é como se fosse uma 
montagenzinha, sabe? Ele, a embalagem, meio que tudo rodando ali por volta dele. 
 
 
 
 
 
Speaker 3 - 43:31
 
 No final, tinha uma frase quando aparecia a marca Natura. Vocês lembram que frase que era? 
 
 
 
 
 
Speaker 5 - 43:41
 
 Não, não consegui pensar tanto. 
 
 
 
 
Speaker 1 - 43:44
 
 Essa. 
Meeting Title: Q2_Rosacea 
BR_0304_16h30_C1_2540anos_Natura.m4a
Meeting created at: 18th Mar, 2026 - 10:24 PM
31 / 108
 
 
 
 
 
Speaker 2 - 43:50
 
 Parte. 
 
 
 
 
 
Speaker 3 - 43:57
 
 Aqui. E aí, o que acontece aqui, Fernanda? O que fala? O que mostra? Comenta pra mim, Fernanda.",1185,158,158,92,0.5823,52,0.3291,0.1709,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_c81de68b7ac9189d,doc_c81de68b7ac9189d_ch_0079,79,pt,"que a gente não se importa, e lá tem 
produto, dos melhores, e parece que o ácido é de lá, tipo, o ácido é da própria fruta que eles pegaram, como é 
vegano, faz parecer isso. 
 
 
 
 
 
Speaker 3 - 01:26:41
 
 Quem que não falou? Raíssa falou? 
 
 
 
 
 
Speaker 8 - 01:26:43
 
 Não, né? 
 
 
 
 
 
Speaker 2 - 01:26:45
 
 É, o que me remeteu as palavras foi pouco hidratante, então parece que hidratante é feito da polpa do Tucumã, 
então eu diria que a palavra seria natural e quando eu olho ali, né, 100% de estímulo de produção de ácido 
aloerólico, me passa eficácia, então eu diria que natural e eficaz. Talvez com Leona, assim, de primeira. 
 
 
 
 
 
Speaker 3 - 01:27:13
 
 Vamos lá. E seu presente de Natal também carregasse desejo? Natal Natura, presentes que são desejo de bem 
estar bem, feitos com cuidado e afeto. E aí, o que vocês entenderam dessa? O que ela transmitiu pra vocês? 
 
 
Meeting Title: Q7_Rosacea 
BR_0504_14h00_AB1_1824anos_Natura.m4a
Meeting created at: 18th Mar, 2026 - 10:26 PM
68 / 100
 
 
 
 
Speaker 4 - 01:27:40
 
 Eu entendo que você ganhar presente que remete a autocuidado é você querer cuidar também da pessoa 
indiretamente. Passa muito essa sensação,",1196,158,158,105,0.6646,57,0.3608,0.1899,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_e64af23fbf476840,doc_e64af23fbf476840_ch_0105,105,es,"como una carcajada. Siento yo que por pudiéramos 
explorar más el regalo en alguien más chiquito y más natural, pero sí, a mí. 
 
 
 
 
 
Speaker 2 - 01:56:12
 
 Me gusta justo porque es una mujer y se emociona como si fuera un niño de recibir el regalo. 
 
 
 
 
 
Speaker 3 - 01:56:21
 
 Dos palabras para ti. 
 
 
 
 
 
Speaker 2 - 01:56:27
 
 Amor y relaciones. 
 
 
 
 
 
Speaker 3 - 01:56:30
 
 ¿Y tú Janet? 
 
 
 
 
 
Speaker 6 - 01:56:32
 
 Alegría y compartir. 
 
 
 
 
 
Speaker 3 - 01:56:36
 
Meeting Title: Q1_Rosacea 
MEX_0404_13h00_Consultoras.m4a
Meeting created at: 18th Mar, 2026 - 10:13 PM
63 / 68
 Miren el último ejercicio que quiero hacer con ustedes, que también es muy rápido, muy breve para no quitarles 
más de su tiempo, quiero que vean toda la publicidad juntas, o sea, todo esto que vimos ahorita así de volada, 
¿Cuál es la impresión que les da al ver todo esto juntas chicas? ¿Cambian? ¿Cambia cuando están solitas, cuando 
están juntas tiene otro sentido? A ver, cuéntenme. 
 
 
 
 
 
Speaker 2 - 01:57:06
 
 Pues para mí se ve muy armónico porque son los mismos elementos, bueno, obviamente con las correcciones 
que ya mencionamos, con las mejoras que pudieran ser,",1198,158,158,112,0.7089,61,0.3861,0.2025,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_304cab7668293378,doc_304cab7668293378_ch_0022,22,es,"es diferente a las demás publicidades de Natura? 
 
 
 
 
 
Speaker 5 - 28:03
 
 ¿No, bueno sí se diferencia en qué? Porque estamos hablando de ecos y hay otros comerciales, otras publicidades 
más joviales, más juveniles como es la de fase por ejemplo más rítmica y esta de eco sí se hace más como la 
Amazonia, la música así tenebrosa, algo así. 
 
 
 
 
Speaker 1 - 28:30
 
 ¿OK, OK Pati, qué piensas? ¿Hay como diferencias, o sea, es diferente a las demás publicidades de Natura? 
 
 
 
 
 
Speaker 4 - 28:38
 
 Sí, en Eco tenemos la diferencia de exactamente como dice Blanquita que nos están mostrando la Amazonia y en 
todo día es otra la publicidad en fases es otra, en cronos es otra. Pero sí puedes identificar los vídeos de natura. 
 
 
 
 
Speaker 1 - 29:05
 
 Sí. ¿Qué elementos son los que identifican a Natura así? Los elementos generales en los vídeos de Natura. 
 
 
Speaker 4 - 29:11
Meeting Title: Q2_Rosacea 
MEX_0404_15h00_Consultoras.m4a
Meeting created at: 18th Mar, 2026 - 10:14 PM
18 / 76
 
 
 
 Primero el logo siempre sale, o sea. 
 
 
 
 
 
Speaker 2 - 29:14
 
 El logo siempre sale variablemente y. 
 
 
 
 
Speaker 1 - 29:21
 
 Lo. 
 
 
 
 
 
Speaker 4 - 29:21
 
 Que",1197,158,158,84,0.5316,56,0.3544,0.2658,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_2f47184626ff09c1,doc_2f47184626ff09c1_ch_0095,95,pt,"Title: DG1_Anima_0512_17h00.mp3 Meeting created at: 18th Mar, 2026 - 4:36 PM
120 / 146
 
 
Speaker 6 - 01:20:21
 
 Mais simples. 
 
 
 
 
Speaker 1 - 01:20:24
 
 Simples, comum. 
 
 
 
 
Speaker 3 - 01:20:26
 
 A do meio nem diria tá aí. 
 
 
 
 
Speaker 1 - 01:20:27
 
 Nem diria tá aí. Por que? Porque é tão ruim que é. Vamos lá. E nas outras? Pensando na ANC e na BTC, que foram 
bem, né? Como é que vocês comparam? Para não contaminar. Porque do jeito que está a coisa vai contaminar. 
 
 
 
 
 
Speaker 2 - 01:21:02
 
 Eu acho que a primeira que a gente viu é atraente. Ela já deu ágio que a gente compraria. Mas quando você vê a 
outra, que é a ANC, Você, no meu ver, eu acho que não gera dúvidas que a gente compra ali mesmo. Eu acho que 
já ficou mais sofisticada ainda. 
 
 
 
 
Speaker 3 - 01:21:27
 
 Eu acho que uma traz uma elegância e a outra traz sofisticação. Eu acho que o primeiro traz sofisticação, né? 
 
 
 
 
Speaker 1 - 01:21:35
 
 A ITB. 
 
 
Speaker 3 - 01:21:36
Meeting Title: DG1_Anima_0512_17h00.mp3 Meeting created at: 18th Mar, 2026 - 4:36 PM
121 / 146
 
 Desculpa, eu descei. Eu acho que traz uma sofisticação, uma modernidade. Eu acho que traz uma modernidade 
muito",1198,158,158,83,0.5253,54,0.3418,0.2089,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_bc29e08f3450ea98,doc_bc29e08f3450ea98_ch_0019,19,pt,"im, então, acho que tem isso. Acho que é isso. No meu 
caso, acho que tá muito nessa relação com o corpo. 
 
 
 
 
Speaker 4 - 19:37
 
Meeting Title: 
DG1_Radiosa_Afirmativas_3011_9h00.m4a
Meeting created at: 12th Mar, 2026 - 5:41 PM
11 / 86
 
 Interessante. 
 
 
 
 
Speaker 1 - 19:38
 
 E quais são as partes? Você falou barriga, bochecha. Tem mais alguma questão assim envolvendo o corpo, 
gláucia? 
 
 
 
 
 
Speaker 6 - 19:47
 
 Acho que tá nesses... Pra mim tá nesses dois, às vezes de achar que, enfim, meu rosto tá muito redondo, tem dia 
que eu acho isso bonito, tem dia que eu não acho, e do corpo, acho que tá nessa coisa da gordura localizada 
mesmo. 
 
 
 
 
Speaker 1 - 20:05
 
 E que sensação vem junto com isso? 
 
 
 
 
 
Speaker 6 - 20:10
 
 Acho que quando bate, vem uma coisa de menos-valia mesmo. 
 
 
 
 
 
Speaker 2 - 20:21
 
 Pra mim vem de frustração, te completando aqui, Glau. 
 
 
 
 
Speaker 1 - 20:29
 
 Me senti, não sei lá, frustração em relação a quê? Conta, conta, Deus te abençoe. 
 
 
Speaker 2 - 20:33
Meeting Title: 
DG1_Radiosa_Afirmativas_3011_9h00.m4a
Meeting created at: 12th Mar, 2026 - 5:41 PM
12 / 86
 
 
 
 No sentido de queria estar... E barriga pega",1197,158,158,86,0.5443,44,0.2785,0.1962,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_a1d2b9d6eaf7c8a9,doc_a1d2b9d6eaf7c8a9_ch_0068,68,pt,"im? 
 
 
 
 
 
Speaker 6 - 01:07:05
 
 Latinha azul. Eu só penso, quando falo Nivea, só penso na latinha azul, porque é o carro-chefe da Nivea, creme 
super antigo, que a minha avó já usou e tem até nos dias de hoje. 
 
Meeting Title: DG2_Radiosa_CFs_3011_11h30.m4a Meeting created at: 12th Mar, 2026 - 5:42 PM
56 / 117
 
 
 
Speaker 1 - 01:07:17
 
 Tá, o que mais que vem? Pensou em Nivea? Pode deixar aberta as outras. O que vem de pensar na marca? O que 
a marca transmite pra gente? 
 
 
 
 
 
Speaker 2 - 01:07:25
 
 Segurança, 
 
 
 
 
Speaker 1 - 01:07:30
 
 Uma marca que transmite segurança, o que mais? As boas e ruins da marca, tá? Que transmite. Fala, Andressa, 
também, vai falando. Pode falar mais, Kevin, mas só pra... 
 
 
 
 
 
Speaker 2 - 01:07:39
 
 Eu acho que é aquele cheiro. Eu não gosto do cheiro ainda. 
 
 
 
 
 
Speaker 4 - 01:07:43
 
 Eu não uso muito o produto da Nivea. 
 
 
 
 
Speaker 1 - 01:07:45
 
 Mas, ó, não é sobre usar. 
 
 
 
 
 
Speaker 4 - 01:07:47
 
 E comprei o sabonete líquido dele. Porque lá na farmácia era o que tinha de conhecido, de marca conhecida, não 
tinha outro assim que seja acessível, mas que fosse conhecido também, que nem o luxo, que é",1197,158,158,95,0.6013,53,0.3354,0.1899,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_3d71a73387cbd4a7,doc_3d71a73387cbd4a7_ch_0080,80,pt,"ele negra essa linha? Eu acharia que seria uma boa. 
 
 
 
 
Speaker 1 - 01:22:33
 
 Por quê? O que seria bom? Como você acha que seria? Qual seria o diferencial? 
 
 
 
 
 
Speaker 5 - 01:22:39
 
 Além de trazer qualidade para os clientes, atingir o perfil, o público, nessa área. E também a venda. Acho que 
aumentaria mais a venda das consultoras. 
 
 
 
 
 
Speaker 2 - 01:22:54
 
 De todo dia? 
 
 
 
 
Speaker 1 - 01:22:55
 
Meeting Title: DG7_Radiosa_CFs_0512_13h30.m4a Meeting created at: 13th Mar, 2026 - 10:45 AM
68 / 83
 Você acha que aumentaria a venda de todo dia? 
 
 
 
 
 
Speaker 5 - 01:22:58
 
 Acho que sim. 
 
 
 
 
 
Speaker 2 - 01:23:02
 
 Tá bom. 
 
 
 
 
Speaker 1 - 01:23:03
 
 Miriane, e aí, essa história agora de diferença de marcas, eu visto também. 
 
 
 
 
Speaker 4 - 01:23:07
 
 Eu concordo com as Cristinas, concordo que se a natura ela criasse uma linha específica pra nosso tipo de pele, 
pra pele negra, com certeza seria avanço que a gente estaria conquistando, né? Esse olhar pra essa pele. Mas eu 
pensei, quando eu vi isso dentro da linha Todo Dia, eu pensei numa coisa mais rápida, sabe? Para ver a aceitação. 
Será que como é que vai ser? Será que a gente",1198,158,158,95,0.6013,52,0.3291,0.1519,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_d42528cd9f4f9278,doc_d42528cd9f4f9278_ch_0032,32,pt,"bom. 
 
 
 
 
 
Speaker 2 - 33:05
 
 Que mais, gente? 
 
 
 
 
 
Speaker 4 - 33:07
 
 Concordo com o que ela falou, né, uma rotina prática, e passa a sensação de saúde, não a pele saudável. 
 
 
 
 
 
Speaker 3 - 33:15
 
 Meninas, eu vou sair só dessa salinha, vou deixar só a câmera desligar, tá? 
 
 
 
 
 
Speaker 2 - 33:20
 
 Pele saudável. 
 
 
 
 
 
Speaker 6 - 33:23
 
 Eu acho que esses tons pastel assim também trazem uma leveza, trazem uma... Trazem ar de limpeza. 
 
 
 
 
 
Speaker 2 - 33:36
 
 Limpeza, leveza, esses tons pastéis que estão aí trazem limpeza, leveza, o que mais, gente? Transmite a ideia de 
Meeting Title: DG1 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:57 AM
28 / 158
resultados comprovados? Não, não. Transmite tecnologia? 
 
 
 
 
 
Speaker 5 - 34:09
 
 Eu acho que no fundo, todo creme ele vai trazer alguma tecnologia porque ele tem alguma substância ali que vai 
ser boa para o benefício, vai trazer algum benefício para a pele. Então acho que no fundo, toda propaganda acaba 
trazendo isso. Mas ela traz de forma intuitiva, né? Ela não traz de forma clara. 
 
 
 
 
 
Speaker 2 - 34:39
 
 Aí a gente vai fazer o mesmo que a gente fez com a outra, né?",1197,158,158,91,0.5759,41,0.2595,0.1519,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_d26ac17df9e509e7,doc_d26ac17df9e509e7_ch_0090,90,pt,"am atenção de vocês. S13. 
 
 
 
 
 
Speaker 5 - 01:40:56
 
 Então, eu gosto muito dessa sensação de que a água traz, sabe? É como se fosse uma coisa refrescante, sabe? 
Que fosse tirar... Onde eu moro, aqui nordeste, aqui é muito quente. Então, assim, eu gosto muito. Até o meu 
sabonete líquido, eu gosto daquele sabonete líquido que deixa aquele efeito sabe, dá aquele efeito ardidinho na 
pele, sabe? Então, assim, quando eu vejo anúncio que tem água, assim, dá essa sensação de refrescância. 
 
 
 
 
 
Speaker 3 - 01:41:27
 
 De onde vem essa sensação de refrescância? De que imagem que tá aí na foto, Cássia? 
 
 
 
 
 
Speaker 5 - 01:41:33
 
 O verde, assim, a cor do produto. Essa imagem por trás, essas ondinhas, parece... Lembra água, né? 
 
 
Speaker 3 - 01:41:48
Meeting Title: DG2 - Gaia II 2.m4a Meeting created at: 18th Mar, 2026 - 11:56 AM
103 / 172
 
 
 
 S9, por que chamou a atenção? 
 
 
 
 
 
Speaker 4 - 01:41:53
 
 A água também, a água pra mim dá a sensação de refrescou, de limpeza, de pureza, de que vai limpar mesmo 
100% da minha pele. 
 
 
 
 
 
Speaker 3 - 01:42:08
 
 S5, Alana? 
 
 
 
 
 
Speaker 6 - 01:42:11
 
 Então, ele parece que é tipo algo que fosse o mel,",1196,158,158,88,0.557,50,0.3165,0.2025,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_90e2fc7494d27bd2,doc_90e2fc7494d27bd2_ch_0041,41,pt,"za também. E por que não juventude? Porque eu 
conhecia tanta gente com cabelo branco na juventude, mas que tinha que se tratar, porque senão parecia 
desleixada, né? Eu sempre usou muito cabelo branco e eu ficava enlouquecida com isso. 
 
 
 
 
 
Speaker 4 - 48:03
 
 Querendo liberar os cabelos brancos, por exemplo, que eu tenho desde muito jovem. Então, acho que é liberdade. 
 
Meeting Title: DG5 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:58 AM
31 / 157
 
 
 
Speaker 1 - 48:11
 
 Liberdade. Simone, como que fica isso que elas estão comentando, dessas mulheres que parecem mulheres mais 
normais, mulheres que você encontra no dia a dia? 
 
 
 
 
 
Speaker 5 - 48:21
 
 É tudo isso, parecem minhas amiguinhas, minhas vizinhas, alguém que eu encontro na [ENDERECO]. Pessoas simples, 
comuns, né? E a impressão que, assim, que me passa é que qualquer pode ter acesso. Notou o custo, né? 
 
 
 
 
 
Speaker 2 - 48:41
 
 E quanto ao resultado? 
 
 
 
 
 
Speaker 5 - 48:43
 
 Todos os tipos de pessoas podem usar, né? No financeiro e no resultado. 
 
 
 
 
Speaker 1 - 48:50
 
 Tá, e agora quando a gente olha especificamente para as imagens dos produtos, Que mensagem que fica? O que",1198,158,158,107,0.6772,54,0.3418,0.1772,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_e6f876a11a7cffdd,doc_e6f876a11a7cffdd_ch_0062,62,pt,"água, aqui 
eu pelo menos percebo, não sei se é porque a imagem tá menor, esse rosê, esse brilho rosê parece mais pó do 
que algo assim que remete à água, né? 
 
 
 
 
 
Speaker 2 - 01:20:24
 
 Uhum. 
 
 
 
 
Speaker 3 - 01:20:26
 
 Então deve ter, além dessa água, talvez que hidrate, tem mais alguma coisa que eu não sei o que é. 
 
 
 
 
Speaker 5 - 01:20:36
 
 Qual tem cara, gente? Mais alguma que tem cara de caro? 
 
 
 
 
Speaker 3 - 01:20:46
 
 Eu... 
 
 
Speaker 2 - 01:20:47
 
Meeting Title: TR1 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:59 AM
56 / 105
 
 
 Eu acho que você pode escolher mais de uma. O S13 e o J17 eu também acho com cara de caro. 
 
 
 
 
Speaker 5 - 01:20:55
 
 S13 e J17. Desculpa, gente. Que bom que vocês não estão aqui perto, né? Senão a pessoa espirra, você já fica 
toda com medo, né? Que bom que vocês estão bem longe de mim. Agora, qual que tem cara de barato? 
 
 
 
 
Speaker 3 - 01:21:19
 
 Com certeza o S12. 
 
 
 
 
Speaker 5 - 01:21:23
 
 S3, S12. Catarine, qual tem cara de barato? 
 
 
 
 
Speaker 3 - 01:21:30
 
 Eu ia falar J19, desculpa, J19 também tem cara de caro. 
 
 
 
 
Speaker 5 - 01:21:36
 
 Tá, já leva ele para lá também.",1194,158,158,84,0.5316,48,0.3038,0.1899,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_4fb6c79b4c64bba8,doc_4fb6c79b4c64bba8_ch_0026,26,pt,"ana III_2607_16h30.m4a Meeting created at: 20th Mar, 2026 - 4:45 PM
20 / 121
 
 Porque eu acho que relaxa. Quando a gente toma o banho e depois passa perfume mais suave pra dormir, eu acho 
que fica mais relaxante. 
 
 
 
 
Speaker 1 - 25:56
 
 E tem a ver com o que a linha tá falando, essa coisa do relaxar? 
 
 
 
 
 
Speaker 6 - 26:02
 
 Eu acredito que sim. Até por ser inovador. Por ser inovador e por ser uma linha que vai ser diferente, acredito que 
vai dar destaque. 
 
 
 
 
Speaker 1 - 26:12
 
 E se a gente pensa nome da linha, que é a Natura Todo Dia Energia? 
 
 
 
 
 
Speaker 4 - 26:17
 
 Eu pensei também de dia, o produto que ela falou, mas pra usar de manhã, quando acordar, já pra começar o dia, 
já dá uma energizada no dia para o dia, não pra noite também. 
 
 
 
 
Speaker 1 - 26:30
 
 Tá, Fernanda. Alguém mais teve essa impressão da Fernanda ou tá mais pra Jádila e que vai relaxar, ou produtos 
que relaxam? 
 
 
 
 
Speaker 5 - 26:40
 
 Fernando, acho que é durante o dia mesmo. 
 
 
 
 
Speaker 1 - 26:43
 
Meeting Title: Q2_Havana III_2607_16h30.m4a Meeting created at: 20th Mar, 2026 - 4:45 PM
21 / 121
 Fala, Thaís. 
 
 
 
 
Speaker 3 - 26:47
 
 É, para mim também,",1197,158,158,89,0.5633,48,0.3038,0.1582,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_12c6ce2d2fba4df1,doc_12c6ce2d2fba4df1_ch_0057,57,pt,"- 58:33
 
Meeting Title: EP6_Consultora_3Cs.m4a Meeting created at: 20th Mar, 2026 - 2:51 PM
43 / 64
 Tá na hora de mudar pouco. 
 
 
 
 
Speaker 1 - 58:36
 
 Mais pela novidade. 
 
 
 
 
 
Speaker 2 - 58:38
 
 Mais pela novidade. De vez em quando mudar pouco. Olha, a sacola, a sacolinha da Boticário, o mês que vem vai 
vir bege. Já é legal. Olha, a sacola da Boticário, da Natura, o mês que vem vai vir... Marronzinha. Legal, já mudou 
alguma coisa. 
 
 
 
 
Speaker 1 - 58:56
 
 Entendi. 
 
 
 
 
 
Speaker 2 - 58:57
 
 Laranja, laranja, laranja. Já deu. Já deu faz tempo. A natura que não percebeu. 
 
 
 
 
Speaker 1 - 59:07
 
 Sim. Você sabe que eu tô imaginando, né? Que, por exemplo, sabe aquela marca Tiffany? 
 
 
 
 
 
Speaker 2 - 59:14
 
 Sei. 
 
 
 
 
Speaker 1 - 59:15
 
 Que é a de azul lá. Tem a Chanel, que é azul. Desculpa, tem a Chanel que eu acho que é rosa e a Tiffany que é 
Meeting Title: EP6_Consultora_3Cs.m4a Meeting created at: 20th Mar, 2026 - 2:51 PM
44 / 64
azul. Tem essa cor que é meio icônica, que você olha para aquela caixinha e você sabe que é daquela marca. 
Estou imaginando que, às vezes, algumas poucas novidades que venham embalagem, então, pode ter esse",1196,158,158,87,0.5506,39,0.2468,0.1835,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_9da29b5ddacac7d2,doc_9da29b5ddacac7d2_ch_0025,25,pt,"estoque. Só que você não tem garantia que. 
 
 
 
 
 
Speaker 4 - 22:01
 
 Você vai conseguir vender. 
 
 
 
 
 
Speaker 2 - 22:03
 
 E aí isso é que parou com a natura. Porque a natura antiga, quando meu irmão vendia, era valor absurdo de pontos 
que você tinha que fazer. Então é difícil de fechar. 
 
 
 
 
Speaker 1 - 22:13
 
 Não é só que mudou de real para ponto real. Tinha que fazer cálculo. Tinha que atingir 110 e pegar as coisas que 
complementam. Agora ficou mais difícil vender mais em dinheiro. 
 
 
 
 
Speaker 5 - 22:28
 
 Eu acho que se fosse para mudar para ponto seria equivalente ao valor do produto. 50 reais de produto é 50 
pontos. 
 
 
 
 
 
Speaker 4 - 22:35
 
 Ou pouco mais porque o avô é 25,30. Perfume que é de 50, 60 reais, custa pelo menos 10 pontos perfume, mais 
uma metade, 15 pontos, pra poder atingir mais antes. 
 
 
 
 
Speaker 1 - 22:48
 
 Antes você tinha que vender 110 reais, hoje vocês percebem que tem que vender mais do que 110 reais pra atingir 
mais. 
 
 
Speaker 4 - 22:55
Meeting Title: DG2_Mercato_211123_11h30.mp3 Meeting created at: 16th Mar, 2026 - 4:36 PM
25 / 153
 
 
 
 Tem que fazer uma fatura de menos de 50 reais. 
 
 
 
 
Speaker 1 -",1193,158,158,84,0.5316,57,0.3608,0.1456,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
